순번,모펀드,모펀드명,설정해지구분,투자비율,종류형모펀드,종류형모펀드명,종류형자펀드,종류형자펀드명,최종모펀드,종류형모펀드_k,종류형자펀드_l,최종모부재,종류형모부재,종류형자부재,실질최종모펀드,최종모펀드명
231,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),공통,0,07W75,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(모),07Z48,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(A),07W74,07W75,07Z48,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
232,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z49,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(A-e),07W74,07W75,07Z49,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
233,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z51,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C),07W74,07W75,07Z51,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
234,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z52,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-e),07W74,07W75,07Z52,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
235,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z53,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-F),07W74,07W75,07Z53,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
236,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z55,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-P),07W74,07W75,07Z55,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
237,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z56,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-Pe),07W74,07W75,07Z56,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
238,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z57,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-R),07W74,07W75,07Z57,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
239,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,07Z58,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-Re),07W74,07W75,07Z58,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
240,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W75,,09P18,한국투자MAN다이나믹인컴증권자투자신탁H(채권-재간접형)(C-R2),07W74,07W75,09P18,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
241,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W76,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(모),07Z72,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(A),07W74,07W76,07Z72,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
242,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W76,,07Z73,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(A-e),07W74,07W76,07Z73,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
243,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W76,,07Z76,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(C-e),07W74,07W76,07Z76,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
244,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W76,,07Z79,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(C-P),07W74,07W76,07Z79,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
245,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W76,,07Z80,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(C-Pe),07W74,07W76,07Z80,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
246,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W76,,07Z82,한국투자MAN다이나믹인컴증권자투자신탁UH(채권-재간접형)(C-Re),07W74,07W76,07Z82,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
247,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W77,한국투자MAN다이나믹인컴증권자투자신탁(USD)(채권-재간접형)(모),07Z36,한국투자MAN다이나믹인컴증권자투자신탁(USD)(채권-재간접형)(A),07W74,07W77,07Z36,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
248,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W77,,07Z37,한국투자MAN다이나믹인컴증권자투자신탁(USD)(채권-재간접형)(A-e),07W74,07W77,07Z37,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
249,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W77,,07Z39,한국투자MAN다이나믹인컴증권자투자신탁(USD)(채권-재간접형)(C),07W74,07W77,07Z39,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
250,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W77,,07Z40,한국투자MAN다이나믹인컴증권자투자신탁(USD)(채권-재간접형)(C-e),07W74,07W77,07Z40,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
251,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W78,한국투자MAN다이나믹인컴월배당증권자투자신탁H(채권-재간접형)(모),07Z60,한국투자MAN다이나믹인컴월배당증권자투자신탁H(채권-재간접형)(A),07W74,07W78,07Z60,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
252,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W78,,07Z61,한국투자MAN다이나믹인컴월배당증권자투자신탁H(채권-재간접형)(A-e),07W74,07W78,07Z61,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
253,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W78,,07Z63,한국투자MAN다이나믹인컴월배당증권자투자신탁H(채권-재간접형)(C),07W74,07W78,07Z63,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
254,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,07W78,,07Z64,한국투자MAN다이나믹인컴월배당증권자투자신탁H(채권-재간접형)(C-e),07W74,07W78,07Z64,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
255,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,09B07,한국투자MAN다이나믹인컴월배당증권자투자신탁(USD)(채권-재간접형)(모),09B08,한국투자MAN다이나믹인컴월배당증권자투자신탁(USD)(채권-재간접형)(A),07W74,09B07,09B08,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
256,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,09B07,,09B09,한국투자MAN다이나믹인컴월배당증권자투자신탁(USD)(채권-재간접형)(A-e),07W74,09B07,09B09,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
257,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형),,,09B07,,09B11,한국투자MAN다이나믹인컴월배당증권자투자신탁(USD)(채권-재간접형)(C),07W74,09B07,09B11,X,X,X,07W74,한국투자MAN다이나믹인컴증권모투자신탁(USD)(채권-재간접형)
258,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),공통,0,09A41,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(모),09A42,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(A),09A40,09A41,09A42,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
259,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A43,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(A-e),09A40,09A41,09A43,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
260,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A44,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(A-G),09A40,09A41,09A44,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
261,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A45,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C),09A40,09A41,09A45,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
262,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A46,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-e),09A40,09A41,09A46,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
263,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A47,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-F),09A40,09A41,09A47,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
264,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A48,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-G),09A40,09A41,09A48,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
265,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A49,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-P),09A40,09A41,09A49,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
266,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A50,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-Pe),09A40,09A41,09A50,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
267,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A51,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-R),09A40,09A41,09A51,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
268,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A52,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-Re),09A40,09A41,09A52,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
269,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A41,,09A53,한국투자미국하이일드월배당증권자투자신탁(USD)(채권-재간접형)(C-W),09A40,09A41,09A53,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
270,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(모),09A55,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(A),09A40,09A54,09A55,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
271,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A56,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(A-e),09A40,09A54,09A56,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
272,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A57,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(A-G),09A40,09A54,09A57,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
273,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A58,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C),09A40,09A54,09A58,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
274,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A59,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-e),09A40,09A54,09A59,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
275,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A60,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-F),09A40,09A54,09A60,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
276,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A61,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-G),09A40,09A54,09A61,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
277,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A62,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-P),09A40,09A54,09A62,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
278,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A63,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-Pe),09A40,09A54,09A63,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
279,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A64,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-R),09A40,09A54,09A64,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
280,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A65,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-Re),09A40,09A54,09A65,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
281,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A54,,09A66,한국투자미국하이일드월배당증권자투자신탁H(채권-재간접형)(C-W),09A40,09A54,09A66,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
282,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(모),09A68,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(A),09A40,09A67,09A68,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
283,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A69,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(A-e),09A40,09A67,09A69,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
284,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A70,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(A-G),09A40,09A67,09A70,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
285,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A71,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C),09A40,09A67,09A71,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
286,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A72,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-e),09A40,09A67,09A72,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
287,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A73,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-F),09A40,09A67,09A73,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
288,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A74,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-G),09A40,09A67,09A74,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
289,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A75,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-P),09A40,09A67,09A75,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
290,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A76,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-Pe),09A40,09A67,09A76,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
291,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A77,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-R),09A40,09A67,09A77,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
292,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A78,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-Re),09A40,09A67,09A78,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
293,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A67,,09A79,한국투자미국하이일드증권자투자신탁(USD)(채권-재간접형)(C-W),09A40,09A67,09A79,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
294,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(모),09A81,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(A),09A40,09A80,09A81,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
295,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A82,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(A-e),09A40,09A80,09A82,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
296,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A83,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(A-G),09A40,09A80,09A83,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
297,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A84,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C),09A40,09A80,09A84,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
298,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A85,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-e),09A40,09A80,09A85,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
299,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A86,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-F),09A40,09A80,09A86,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
300,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A87,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-G),09A40,09A80,09A87,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
301,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A88,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-P),09A40,09A80,09A88,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
302,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A89,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-Pe),09A40,09A80,09A89,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
303,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A90,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-R),09A40,09A80,09A90,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
304,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A91,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-Re),09A40,09A80,09A91,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
305,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A80,,09A92,한국투자미국하이일드증권자투자신탁H(채권-재간접형)(C-W),09A40,09A80,09A92,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
306,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(모),09A94,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(A),09A40,09A93,09A94,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
307,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09A95,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(A-e),09A40,09A93,09A95,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
308,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09A96,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(A-G),09A40,09A93,09A96,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
309,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09A97,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C),09A40,09A93,09A97,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
310,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09A98,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-e),09A40,09A93,09A98,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
311,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09A99,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-F),09A40,09A93,09A99,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
312,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09B01,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-G),09A40,09A93,09B01,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
313,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09B02,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-P),09A40,09A93,09B02,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
314,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09B03,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-Pe),09A40,09A93,09B03,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
315,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09B04,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-R),09A40,09A93,09B04,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
316,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09B05,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-Re),09A40,09A93,09B05,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
317,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형),,,09A93,,09B06,한국투자미국하이일드증권자투자신탁UH(채권-재간접형)(C-W),09A40,09A93,09B06,X,X,X,09A40,한국투자미국하이일드증권모투자신탁(USD)(채권-재간접형)
318,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형),공통,0,09H43,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권자투자신탁(USD)(채권-재간접형)(모),09H44,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권자투자신탁(USD)(채권-재간접형)(A),09H42,09H43,09H44,X,X,X,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형)
319,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형),,,09H43,,09H45,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권자투자신탁(USD)(채권-재간접형)(A-e),09H42,09H43,09H45,X,X,X,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형)
320,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형),,,09H43,,09H46,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권자투자신탁(USD)(채권-재간접형)(A-G),09H42,09H43,09H46,X,X,X,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형)
321,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형),,,09H43,,09H47,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권자투자신탁(USD)(채권-재간접형)(C),09H42,09H43,09H47,X,X,X,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형)
322,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형),,,09H43,,09H48,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권자투자신탁(USD)(채권-재간접형)(C-e),09H42,09H43,09H48,X,X,X,09H42,한국투자CapitalGroup글로벌하이일드오퍼튜니티증권모투자신탁(USD)(채권-재간접형)
